timestamp,Robin_office_Shirlene,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed
19-Dec-16,36.5,6.4,,3,,,1020.3,140,3.1
19-Dec-16,31,6.3,,3.3,,,1020,150,3.1
19-Dec-16,25,5.3,,2.8,,,1019.7,150,3.6
19-Dec-16,24.5,5.4,,3.3,,,1019.6,160,3.1
19-Dec-16,23,5.4,,3.5,,,1019.4,160,3.6
19-Dec-16,21.5,5.4,,3.4,,,1019.4,170,3.6
19-Dec-16,21,5.3,,2.9,,,1019.6,160,3.6
20-Dec-16,21.5,4.7,,2.6,,,1019.3,160,3.6
20-Dec-16,21,4.3,,2,,,1019.2,180,4.1
20-Dec-16,20.5,4.3,,2.2,,,1018.8,190,4.6
20-Dec-16,19.5,4.8,,2.4,,0,1018.6,190,3.6
20-Dec-16,21,5.4,,3.2,,,1018.2,190,3.6
20-Dec-16,21,6.5,,4.9,,,1017.7,180,4.6
20-Dec-16,25,7.1,,6.5,,,1017.7,180,4.1
20-Dec-16,28,7.9,,7,,,1017.5,200,4.1
20-Dec-16,27,8.7,,6.9,,,1017.6,210,6.7
20-Dec-16,29,8.9,,7.3,,,1017.8,210,7.2
20-Dec-16,36,9.3,,7.7,,,1018,200,5.7
20-Dec-16,37,9.3,,8,,,1018.4,200,5.7
20-Dec-16,40,9.6,,8.7,,,1019.1,210,5.7
20-Dec-16,38.5,9.9,,9.3,,,1019.3,200,5.1
20-Dec-16,40,10.4,,9.5,,,1019.1,200,5.1
20-Dec-16,40.5,10.8,,10,,2,1018.5,210,5.7
20-Dec-16,40,11.6,,9.9,,,1018.1,210,6.7
20-Dec-16,34,11.8,,9.2,,,1018.7,240,6.2
20-Dec-16,30.5,11.1,,7,,,1019.5,250,5.1
20-Dec-16,26,10.5,,6.7,,,1020.1,220,4.1
20-Dec-16,26.5,10.4,,7.2,,,1020.6,210,4.1
20-Dec-16,21.5,10,,7.7,,,1020.9,190,3.6
20-Dec-16,22,10.2,,8.2,,,1021.4,200,3.6
20-Dec-16,21.5,10,,8.3,,,1022.1,210,3.6
21-Dec-16,23.5,9.9,,8.2,,,1022.2,220,3.6
21-Dec-16,21,9.6,,7.8,,,1022.4,250,2.6
21-Dec-16,21.5,9.3,,7.2,,,1022.8,300,2.1
21-Dec-16,21.5,8.3,,6.3,,0,1022.8,270,2.1
21-Dec-16,22,7.4,,6.2,,,1023.2,280,2.1
21-Dec-16,21,6,,5.1,,,1024,310,1.5
21-Dec-16,25.5,3.8,0,2.7,,,1024.4,250,1
21-Dec-16,30,4.3,,4.1,,,1025.1,270,2.1
21-Dec-16,28.5,3.9,9,3.9,,,1025.3,260,2.1
21-Dec-16,30.5,4.7,,4.7,,,1025.4,290,1.5
21-Dec-16,32,4.6,,4.6,,,1025.9,210,1
21-Dec-16,38,3.7,,3.7,,,1026.5,260,1
21-Dec-16,38,3.2,,3.1,,,1027.2,10,0.5
21-Dec-16,38.5,3.5,,3.5,,,1027.9,320,1
21-Dec-16,39.5,6.9,,5.1,,,1027.8,230,2.1
21-Dec-16,39.5,9,,4.3,,2,1027.6,210,4.6
21-Dec-16,38.5,10.5,0,3.8,,,1027.7,230,4.6
21-Dec-16,34,10.1,,3.5,,,1027.7,240,5.1
21-Dec-16,30.5,9.3,,3.2,,,1028.1,230,4.6
21-Dec-16,28,8.7,,3.4,,,1028.3,210,4.6
21-Dec-16,29,8.1,,3.8,,,1029.1,220,4.6
21-Dec-16,23,8.3,,4.5,,,1030,230,4.6
21-Dec-16,22.5,7.5,,4.2,,,1030.4,210,4.6
21-Dec-16,23,6.8,0,4.1,,,1030.4,210,4.1
22-Dec-16,23,6.7,0,4.6,,,1030.6,210,4.1
22-Dec-16,23,6.3,0,4.6,,,1031.3,210,3.6
22-Dec-16,22.5,6.1,0,5.1,,,1031.6,220,3.1
22-Dec-16,22.5,4.2,,3.4,,0,1031.9,220,2.6
22-Dec-16,23,4.5,,4.2,,,1031.6,210,2.1
22-Dec-16,22.5,5.2,,4.9,,,1031.5,210,1.5
22-Dec-16,26,5.4,,5.1,,,1031.6,220,2.6
22-Dec-16,31,5.3,,4.9,,,1031.3,200,3.1
22-Dec-16,28.5,5.8,,5.5,,,1030.7,180,2.1
22-Dec-16,29.5,5.8,,5.4,,,1030.2,190,2.6
22-Dec-16,33.5,6.4,,6.1,,,1029.5,180,4.1
22-Dec-16,38,7.4,,7,,,1029,200,4.6
22-Dec-16,35.5,8.2,,7.6,,,1028.7,200,4.1
22-Dec-16,33,9.7,,8.2,,,1028.1,200,5.7
22-Dec-16,31,10.6,,8.1,,,1027.2,210,6.7
22-Dec-16,33,10.7,,7.8,,-1,1025.8,210,7.7
22-Dec-16,33,10.8,,7.8,,,1024.4,200,8.2
22-Dec-16,28,10.8,,7.7,,,1022.9,210,10.8
22-Dec-16,27,10.8,,7.5,,,1021.9,210,8.8
22-Dec-16,22.5,10.8,,7.8,,,1020.7,210,9.3
22-Dec-16,20.5,10.7,,8.8,,,1019.9,200,9.3
22-Dec-16,20.5,10.7,,9.7,,,1019.1,210,10.3
22-Dec-16,20,11.1,,10.3,,,1019.1,210,8.8
22-Dec-16,20.5,11.3,,7.6,,,1020.9,270,5.7
23-Dec-16,18.5,9.1,,7.2,,,1021.8,250,4.1
23-Dec-16,20,8.5,0,7,,,1022.4,240,5.1
23-Dec-16,20.5,7.6,,6,,,1023.4,250,4.6
23-Dec-16,19.5,7.8,0,6.4,,10,1024.1,230,4.1
23-Dec-16,20,7.5,,5.7,,,1024.4,240,5.1
23-Dec-16,20.5,7,0,5.1,,,1025,250,6.2
23-Dec-16,24.5,5.8,0,3.3,,,1025.5,250,4.6
23-Dec-16,27,5.8,0,3.6,,,1026.2,230,4.6
23-Dec-16,24,5.6,0,3.3,,,1026.2,220,4.1
23-Dec-16,24,5.4,0,3.5,,,1025.5,230,5.1
23-Dec-16,26.5,5.9,,3.3,,,1026.2,240,5.1
23-Dec-16,26,6.2,,3.3,,,1026.7,240,4.6
23-Dec-16,28.5,6.8,,3.4,,,1026.8,240,7.2
23-Dec-16,27.5,7.5,,4,,,1027.1,230,5.7
23-Dec-16,28,8.5,,4.6,,,1027.2,250,7.7
23-Dec-16,24.5,9,,4.8,,0,1027.1,250,8.2
23-Dec-16,23.5,9.5,,4.8,,,1026.5,230,7.7
23-Dec-16,22,9.8,,4.8,,,1026.5,240,7.2
23-Dec-16,20,9.9,,5.1,,,1026,240,8.8
23-Dec-16,18.5,9.7,,4.9,,,1026,240,8.2
23-Dec-16,19,10,,5.1,,,1026.2,240,8.2
23-Dec-16,18.5,9.8,,5.2,,,1027,220,5.1
23-Dec-16,16.5,9.3,,5.4,,,1027.1,220,5.7
23-Dec-16,16.5,9.4,,5.7,,,1027,230,6.7
24-Dec-16,17.5,9.6,,6.3,,,1026.6,230,7.2
24-Dec-16,17,10,,6.3,,,1025.9,230,8.2
24-Dec-16,17,9.9,,6.1,,,1026,240,8.2
24-Dec-16,17,9.9,,6.4,,-1,1025.4,240,8.2
24-Dec-16,17.5,10.1,,6.5,,,1025,250,9.8
24-Dec-16,17.5,10,,6.7,,,1024.3,250,9.3
24-Dec-16,18,9.8,,6.8,,,1024.2,250,8.2
24-Dec-16,17.5,10.1,,7,,,1024.4,250,6.2
24-Dec-16,17.5,10.3,,7.3,,,1024.1,240,6.2
24-Dec-16,17.5,10.7,,7.9,,,1024.3,230,5.7
24-Dec-16,17.5,10.8,,8.3,,,1024.3,240,6.2
24-Dec-16,17.5,10.7,,8.8,,,1024.1,230,7.7
24-Dec-16,18,11.4,,9,,,1024.3,230,7.2
24-Dec-16,18,11.8,,9.4,,,1024.5,230,6.7
24-Dec-16,18,12.1,,9.7,,,1024.1,210,6.7
24-Dec-16,17.5,12.5,,10.2,,0,1023.5,230,7.2
24-Dec-16,18,12.8,,11,,,1023.2,230,7.7
24-Dec-16,17.5,13.2,,10.6,,,1022.5,230,7.7
24-Dec-16,18.5,13.5,,10.6,,,1022.6,240,7.7
24-Dec-16,17.5,12.5,,10,,,1022.6,240,8.8
24-Dec-16,18,12.2,,9.7,,,1022.7,220,5.7
24-Dec-16,17.5,12.5,,9.8,,,1022.7,220,7.2
24-Dec-16,17.5,12.6,,10,,,1022.5,220,7.2
24-Dec-16,17,12.8,,9.7,,,1022.7,230,8.2
25-Dec-16,17,12.3,,9.6,,,1022.3,220,7.7
25-Dec-16,16.5,12.5,,9.3,,,1022.2,230,7.2
25-Dec-16,17.5,12.4,,9,,,1022.3,230,7.7
25-Dec-16,16.5,12.3,,9.2,,-1,1022.1,220,7.7
25-Dec-16,16.5,12,,9.4,,,1022.1,230,7.2
25-Dec-16,17,12.1,,9.5,,,1022.1,230,7.7
25-Dec-16,17.5,8.4,,7.5,,,1023.9,290,5.7
25-Dec-16,16.5,8,,6.7,,,1024.7,270,4.1
25-Dec-16,16.5,8.2,,6.3,,,1025.6,280,3.6
25-Dec-16,17.5,7.3,,5.5,,,1026.3,260,4.6
25-Dec-16,17,7,,4.7,,,1027.5,260,4.1
25-Dec-16,17,6.5,0,4.4,,,1029,270,3.1
25-Dec-16,17.5,5.9,0,4,,,1030.2,270,3.6
25-Dec-16,17,7.7,,3.6,,,1031.7,280,4.1
25-Dec-16,17.5,8,,0.9,,,1032.8,280,5.7
25-Dec-16,16.5,8.5,0,0,,0,1033.4,280,6.2
25-Dec-16,17,8.2,0,0.6,,,1033.7,280,5.1
25-Dec-16,17,7.9,0,0.8,,,1034.2,270,5.1
25-Dec-16,17.5,7.7,0,0.9,,,1034.9,270,4.6
25-Dec-16,17,6.6,0,1.1,,,1035.7,250,3.6
25-Dec-16,17,6.2,0,1.3,,,1036.3,260,4.6
25-Dec-16,17,5.1,0,0.5,,,1037,270,3.6
25-Dec-16,17,4.4,0,0.9,,,1037.7,240,4.1
25-Dec-16,16.5,4.6,0,0.4,,,1038.3,280,3.1
26-Dec-16,18,4.3,0,0.5,,,1039.6,250,4.1
26-Dec-16,16.5,3.7,0,0.2,,,1040.1,260,4.6
26-Dec-16,16.5,3.1,0,-0.4,,,1040.4,260,3.6
26-Dec-16,15.5,2.5,0,-0.5,,0,1041.1,270,2.6
26-Dec-16,16,1.6,0,-0.4,,,1041.3,260,4.6
26-Dec-16,17,1.8,0,0.1,,,1041.6,270,1.5
26-Dec-16,16,1,0,-0.6,,,1042,250,1.5
26-Dec-16,16.5,1.5,0,0,,,1041.9,280,2.1
26-Dec-16,16.5,0.4,0,-0.9,,,1042.2,300,1.5
26-Dec-16,17,-0.6,0,-1.5,,,1042.5,330,0.5
26-Dec-16,17,0.4,0,-0.1,,,1042.7,280,1.5
26-Dec-16,17.5,0.2,0,-0.8,,,1043.2,280,1.5
26-Dec-16,17,0.2,0,-0.7,,,1043.5,270,1.5
26-Dec-16,17,1.4,0,-0.1,,,1044.3,240,1
26-Dec-16,17,3.3,0,0.6,,,1044.9,280,1
26-Dec-16,17,4.9,0,1.4,,0,1044.9,290,1
26-Dec-16,16.5,5.8,0,1.3,,,1044.7,270,1.5
26-Dec-16,17,6.4,0,1.7,,,1044.5,290,0.5
26-Dec-16,18,5.6,0,1.6,,,1044.6,310,1
26-Dec-16,17,4.8,0,1.6,,,1044.6,330,1
26-Dec-16,17,3.3,0,1,,,1044.9,30,0.5
26-Dec-16,16.5,3.2,0,1.8,,,1045.2,360,0.5
26-Dec-16,17,2.1,,0.6,,,1045.1,0,0
26-Dec-16,17,1.9,,0.9,,,1045.4,10,0.5
27-Dec-16,17,1.2,,0.3,,,1045.5,40,1
27-Dec-16,16.5,0.8,,0,,,1045.3,40,1
27-Dec-16,17,0.5,,-0.1,,,1045.2,30,0.5
27-Dec-16,16.5,-0.2,,-1,,0,1045.2,0,0
27-Dec-16,17,-0.6,,-1.1,,,1044.8,340,1
27-Dec-16,18,-0.9,0,-1.3,,,1044.7,30,1.5
27-Dec-16,17.5,-1.1,,-1.3,,,1044.6,10,0.5
27-Dec-16,17.5,-0.8,,-1,,,1044.3,60,0.5
27-Dec-16,17.5,-1.1,,-1.4,,,1043.9,100,1
27-Dec-16,18,-0.8,,-1,,,1043.7,350,0.5
27-Dec-16,17.5,-0.6,,-1,,,1043.7,20,1.5
27-Dec-16,18,-0.8,,-1.3,,,1043.3,40,1.5
27-Dec-16,18,-0.8,,-1.3,,,1043.4,40,1
27-Dec-16,17.5,0.8,0,0.3,,,1043.6,40,1.5
27-Dec-16,17,3.6,,2.6,,,1043.6,70,1.5
27-Dec-16,17,6,,3.8,,2,1043,100,2.6
27-Dec-16,17,7.1,0,4.2,,,1042.4,100,3.1
27-Dec-16,17.5,8,0,4.1,,,1041.9,140,3.6
27-Dec-16,17.5,7.1,0,3.3,,,1041.5,120,2.6
27-Dec-16,17.5,5.7,0,2.8,,,1041.1,80,1.5
27-Dec-16,17,3.8,0,1.5,,,1041.1,50,1
27-Dec-16,18,3.5,0,2.4,,,1040.8,50,1.5
27-Dec-16,17,3,0,2.1,,,1040.6,50,1.5
27-Dec-16,17.5,1.6,0,0.6,,,1040.3,60,0.5
28-Dec-16,17.5,2,0,1.5,,,1040.2,60,1.5
28-Dec-16,17.5,1.8,0,1.3,,,1040.3,60,2.1
28-Dec-16,17,1.3,0,0.8,,,1040.1,50,2.1
28-Dec-16,17,0.7,0,0.2,,0,1040,40,1.5
28-Dec-16,17.5,-0.3,0,-0.8,,,1039.5,40,1
28-Dec-16,17.5,-1.2,0,-1.6,,,1039.2,20,0.5
28-Dec-16,17.5,-1.2,0,-1.4,,,1038.6,30,1
28-Dec-16,17.5,-2,0,-2.4,,,1038.5,50,1
28-Dec-16,17.5,-2.3,0,-2.6,,,1038.3,40,1
28-Dec-16,17,-0.9,0,-0.9,,,1037.8,40,1
28-Dec-16,17.5,-0.4,,-0.8,,,1037.4,30,1.5
28-Dec-16,18,-0.6,0,-1.2,,,1037.4,40,1
28-Dec-16,18,-0.2,0,-0.8,,,1037.6,40,1.5
28-Dec-16,17,2.7,0,2,,,1037.8,110,2.1
28-Dec-16,17,5.2,,3,,,1037.7,140,2.1
28-Dec-16,17,6.9,0,3.5,,2,1037.1,150,2.6
28-Dec-16,17.5,8.5,0,4.1,,,1036.5,150,2.1
28-Dec-16,17,8.6,0,3.3,,,1036.2,180,1
28-Dec-16,17.5,8.7,0,3.4,,,1036,140,1
28-Dec-16,17,7.5,0,3.2,,,1035.9,150,1.5
28-Dec-16,18,6.7,,4.2,,,1036.5,160,2.1
28-Dec-16,17.5,6,0,4.2,,,1036.5,170,2.6
28-Dec-16,18,4.8,0,3.3,,,1036.6,180,2.1
28-Dec-16,17,3.6,0,2.4,,,1036.8,220,0.5
29-Dec-16,17.5,1.5,0,0.7,,,1036.7,330,0.5
29-Dec-16,17,1.3,,0.8,,,1036.7,340,1
29-Dec-16,16,-0.9,,-1.4,,,1037,330,1.5
29-Dec-16,16.5,-0.4,9,-0.4,,0,1037,340,0.5
29-Dec-16,17,0.1,9,0.1,,,1037.3,350,0.5
29-Dec-16,16.5,0.5,,0.5,,,1037.3,180,1
29-Dec-16,17,0.4,9,0.4,,,1037,160,1.5
29-Dec-16,17,0.2,9,0.2,,,1036.8,150,1.5
29-Dec-16,17,0.2,,0.2,,,1036.6,90,0.5
29-Dec-16,17,0.7,,0.7,,,1036.6,360,0.5
29-Dec-16,17,0.4,9,0.4,,,1036.9,310,1.5
29-Dec-16,17.5,0.3,9,0.3,,,1037.3,300,1
29-Dec-16,17.5,0.6,9,0.6,,,1037.4,290,1
29-Dec-16,17,1.1,,1.1,,,1037.9,250,2.1
29-Dec-16,17,1.3,,1.3,,,1037.9,240,1.5
29-Dec-16,16.5,0.6,9,0.6,,0,1037.1,270,2.6
29-Dec-16,17,1,,1,,,1036.8,270,2.1
29-Dec-16,16.5,2,,2,,,1036.4,240,2.1
29-Dec-16,17,2.7,,2.7,,,1036.2,240,1
29-Dec-16,17,3.2,,3.2,,,1035.8,210,1.5
29-Dec-16,17,3.2,,3.2,,,1035.8,220,1.5
29-Dec-16,16.5,3,,3,,,1035.8,240,1.5
29-Dec-16,16.5,2.8,9,2.8,,,1035.8,280,1
29-Dec-16,17,2.6,,2.6,,,1035.9,300,1.5
30-Dec-16,17.5,2.5,,2.5,,,1036,280,1.5
30-Dec-16,16.5,2.6,,2.6,,,1035.9,220,2.6
30-Dec-16,17,2.9,,2.9,,,1035.6,180,2.6
30-Dec-16,16.5,2.9,,2.8,,0,1035,190,2.1
30-Dec-16,17,3.1,,3,,,1034.5,230,1.5
30-Dec-16,17,3.5,,3.4,,,1034.3,240,1
30-Dec-16,17.5,3.7,,3.5,,,1034,240,1
30-Dec-16,16.5,3.9,,3.7,,,1033.2,200,1.5
30-Dec-16,17.5,4.4,,4.2,,,1033,220,2.1
30-Dec-16,17.5,4.4,,4.1,,,1033,250,0.5
30-Dec-16,16.5,4.2,,4.1,,,1033,230,3.6
30-Dec-16,17.5,4.2,,4.2,,,1033.3,230,3.1
30-Dec-16,17.5,4.8,,4.8,,,1033.2,230,2.1
30-Dec-16,17,5.7,,5.7,,,1033,230,3.1
30-Dec-16,16.5,6.8,,6.5,,,1032.6,200,3.1
30-Dec-16,17,7.6,,6.7,,0,1031.6,220,3.6
30-Dec-16,17,8.5,,7.3,,,1030.9,230,3.6
30-Dec-16,17.5,8.8,,7.1,,,1030.1,250,5.1
30-Dec-16,17.5,8.7,,6.8,,,1029.6,250,4.1
30-Dec-16,17,8.6,,6.8,,,1029.2,230,3.6
30-Dec-16,17,8.5,,6.8,,,1028.8,210,2.6
30-Dec-16,16.5,8.5,,6.6,,,1028.1,220,3.1
30-Dec-16,17,8.1,,6.5,,,1027.5,220,3.6
30-Dec-16,16.5,7.2,,6.1,,,1026.9,220,4.1
31-Dec-16,17,6.9,,5.8,,,1026.2,220,4.6
31-Dec-16,18,6.9,,6.2,,,1025.4,190,3.1
31-Dec-16,17.5,7.5,,6.5,,,1024.7,210,5.7
31-Dec-16,18.5,6.7,,5.2,,0,1024.1,200,5.1
31-Dec-16,18.5,6.2,,5.1,,,1022.7,210,3.6
31-Dec-16,18,6,,4.9,,,1021.9,210,4.6
31-Dec-16,19,5.7,,4.8,,,1020.7,200,3.6
31-Dec-16,18.5,5.6,,4.5,,,1019.6,210,4.1
31-Dec-16,18,5.5,,4.6,,,1018.5,180,2.6
31-Dec-16,18,5.9,,5,,,1017.8,210,3.1
31-Dec-16,18,6.4,,5.5,,,1017.1,190,3.1
31-Dec-16,18,6.7,,6,,,1016.3,190,2.6
31-Dec-16,18.5,7.3,,6.7,,,1015.9,180,3.1
31-Dec-16,16.5,8,,7.1,,,1015.8,210,3.1
31-Dec-16,16.5,8.7,,7.6,,,1015.6,210,2.6
31-Dec-16,17,9.7,,7.7,,2,1015.1,220,3.6
31-Dec-16,17,9.8,,7.4,,,1014.6,230,3.6
31-Dec-16,17.5,9.1,,7.5,,,1014.6,270,3.1
31-Dec-16,17.5,5.2,,4,,,1015.8,20,5.1
31-Dec-16,16.5,4.6,,3.3,,,1017,20,6.2
31-Dec-16,17,4.5,,3.2,,,1018.2,20,4.6
31-Dec-16,16.5,4.3,,3.2,,,1018.9,30,4.1
31-Dec-16,16.5,4.5,,3.2,,,1019.6,40,5.1
31-Dec-16,17.5,4.6,,3.4,,,1020.6,30,4.6
01-Jan-17,8.5,4.6,,3.6,,,1021.4,20,3.1
01-Jan-17,16.5,4.5,,3.4,,,1022.2,20,3.6
01-Jan-17,16.5,4.2,,2.8,,,1022.8,20,3.6
01-Jan-17,17,3.9,,2.6,,10,1023.3,20,3.1
01-Jan-17,17,3.9,,2.4,,,1023.9,20,4.1
01-Jan-17,17,3.7,,2.2,,,1024.4,20,4.1
01-Jan-17,16.5,2.6,,1.2,,,1025.3,20,3.1
01-Jan-17,17,2.4,0,1.2,,,1025.9,10,4.1
01-Jan-17,16,2.3,,1.5,,,1026.3,20,3.1
01-Jan-17,16.5,2.2,,1.1,,,1026.4,10,2.1
01-Jan-17,17,2.3,0,0.9,,,1027.2,10,2.6
01-Jan-17,17.5,2,0,0.6,,,1028.2,360,3.1
01-Jan-17,16.5,2,0,0.3,,,1028.9,340,1.5
01-Jan-17,17,2.9,0,0.5,,,1029.4,360,3.1
01-Jan-17,16.5,3.9,0,0.8,,,1029.9,10,4.1
01-Jan-17,16,4.5,0,0.9,,0,1030,10,4.1
01-Jan-17,17,5.2,0,0.8,,,1029.7,360,3.1
01-Jan-17,17.5,5.4,,0.8,,,1029.7,360,2.6
01-Jan-17,16.5,5.2,0,0.8,,,1029.9,330,2.6
01-Jan-17,17,4.3,,0.6,,,1030.1,330,2.1
01-Jan-17,16.5,3.3,0,0.6,,,1030.4,300,2.1
01-Jan-17,16.5,2.3,0,0.2,,,1030.8,300,2.6
01-Jan-17,17,1.7,0,-0.1,,,1030.8,300,2.6
01-Jan-17,17,1.3,0,-0.4,,,1030.9,290,2.1
02-Jan-17,17.5,0.2,0,-1.2,,,1030.8,280,1.5
02-Jan-17,17,0.2,0,-0.9,,,1030.7,290,1.5
02-Jan-17,16,-1,0,-2.1,,,1030.6,270,2.1
02-Jan-17,16.5,-1.8,0,-2.6,,0,1030.5,270,1.5
02-Jan-17,16.5,-1.4,0,-2.2,,,1030.5,280,1.5
02-Jan-17,16.5,-1.5,0,-2,,,1030.5,270,2.1
02-Jan-17,17.5,-2.1,0,-2.7,,,1030.5,270,2.1
02-Jan-17,16,-2.1,0,-2.5,,,1030.1,240,2.1
02-Jan-17,16.5,-1.9,0,-2.4,,,1029.8,240,3.1
02-Jan-17,15.5,-1.3,0,-2,,,1029.8,260,2.6
02-Jan-17,16.5,-0.9,0,-1.7,,,1029.4,270,3.1
02-Jan-17,17,-1.7,0,-2.9,,,1029.6,270,2.6
02-Jan-17,17,-0.9,0,-2,,,1029.8,280,1.5
02-Jan-17,17,1.1,0,-0.6,,,1029.6,270,4.6
02-Jan-17,17,2.1,0,-0.1,,,1029.1,260,5.7
02-Jan-17,16.5,3.7,0,0.8,,2,1028.5,260,5.7
02-Jan-17,18,5.2,,1.7,,,1027.8,260,5.1
02-Jan-17,18,5.7,,1.1,,,1026.9,280,5.1
02-Jan-17,18,5.2,,1.1,,,1027,280,4.6
02-Jan-17,18,4.5,,1.6,,,1026.6,260,4.6
02-Jan-17,17.5,4.3,,1.6,,,1026.7,270,4.6
02-Jan-17,17.5,4.2,,1.6,,,1026.3,250,4.6
02-Jan-17,17.5,3.8,,1.4,,,1026,250,5.1
02-Jan-17,17.5,3.1,,1.3,,,1025.7,260,4.6
03-Jan-17,19.5,3.9,,1.4,,,1025.7,270,4.6
03-Jan-17,17.5,3.8,,1.3,,,1025.5,260,3.6
03-Jan-17,18,3.5,,1.1,,,1025,250,4.1
03-Jan-17,16.5,2.8,,0.9,,0,1024.6,260,5.7
03-Jan-17,17,2.8,,1,,,1024.2,260,6.2
03-Jan-17,18,3.6,,1.4,,,1024.1,270,4.6
03-Jan-17,19.5,4.5,,1.9,,,1024.1,270,5.1
03-Jan-17,24.5,4.9,,2,,,1023.6,280,5.1
03-Jan-17,27.5,5,,2.1,,,1023.6,280,4.1
03-Jan-17,29,5.2,,2.2,,,1023.3,280,3.6
03-Jan-17,28,4.8,,2.3,,,1023.4,290,4.1
03-Jan-17,35.5,5,,2.7,,,1023.5,300,4.6
03-Jan-17,34,5.5,,3.4,,,1023.9,290,4.6
03-Jan-17,33,6.2,,3.7,,,1024.3,290,4.6
03-Jan-17,32,7.4,,4.6,,,1024.7,290,4.1
03-Jan-17,33,8.3,,5.1,,0,1024.7,320,4.1
03-Jan-17,32.5,6.4,,2.5,,,1025.2,20,3.6
03-Jan-17,30,7.2,,1.6,,,1025.2,20,4.1
03-Jan-17,26.5,7,,0.4,,,1025.9,20,3.6
03-Jan-17,24,6.7,,-0.4,,,1026.3,350,2.6
03-Jan-17,22,5.5,,-1.4,,,1027.1,340,2.1
03-Jan-17,22,4.5,0,-1.7,,,1027.9,340,2.6
03-Jan-17,21.5,3,0,-1.8,,,1028.7,330,2.6
03-Jan-17,21.5,2.2,0,-2.1,,,1029.1,310,1.5
04-Jan-17,22,1.7,0,-2.3,,,1029.6,310,2.1
04-Jan-17,20.5,1.3,0,-2.3,,,1029.9,310,2.1
04-Jan-17,20,1,,-2.3,,,1030.3,330,2.1
04-Jan-17,20,1.5,0,-2.4,,0,1030.7,350,2.6
04-Jan-17,21,0.3,0,-2.8,,,1031,340,1.5
04-Jan-17,20,0.1,0,-2.7,,,1031.7,300,1.5
04-Jan-17,24,-0.2,0,-2.7,,,1031.7,340,1
04-Jan-17,28.5,-0.2,,-2.8,,,1032.1,320,1
04-Jan-17,30,-1.2,0,-3.2,,,1032.2,350,1
04-Jan-17,32.5,-2,0,-3.6,,,1032.8,200,1
04-Jan-17,35,-0.8,0,-2.6,,,1033.3,280,1.5
04-Jan-17,42.5,-1.1,0,-2.7,,,1033.8,310,0.5
04-Jan-17,41.5,-0.7,0,-2.5,,,1034.3,290,1
04-Jan-17,39.5,0.9,0,-1.7,,,1034.8,280,1.5
04-Jan-17,37.5,2,0,-1.5,,,1035.1,290,1.5
04-Jan-17,42,3.4,0,-0.7,,0,1035.1,50,0.5
04-Jan-17,41,4.7,0,-0.3,,,1034.9,70,1.5
04-Jan-17,36.5,5.4,0,-0.2,,,1034.8,280,0.5
04-Jan-17,31,5.4,0,0.3,,,1034.6,230,2.1
04-Jan-17,25.5,3.8,0,-0.5,,,1035.3,270,1.5
04-Jan-17,23,3.2,0,-0.3,,,1036,300,1.5
04-Jan-17,22.5,2.4,0,-0.1,,,1036.3,350,1
04-Jan-17,23,1,0,-0.7,,,1036.7,0,0
04-Jan-17,22,0.4,,-0.4,,,1036.9,240,0.5
05-Jan-17,21,0.8,,-0.6,,,1037.1,320,1
05-Jan-17,20,0.4,,-0.9,,,1037.5,350,1
05-Jan-17,19.5,-0.9,,-1.7,,,1037.7,40,0.5
05-Jan-17,19.5,-1.3,,-1.8,,0,1037.7,110,1.5
05-Jan-17,21.5,-2.1,,-2.7,,,1037.5,120,1.5
05-Jan-17,20.5,-1.9,,-2.1,,,1037.4,130,0.5
05-Jan-17,24.5,-2.2,,-2.5,,,1037.4,20,0.5
05-Jan-17,29.5,-2.7,,-3.2,,,1037.3,10,0.5
05-Jan-17,30.5,-1.9,,-2.1,,,1037.1,50,0.5
05-Jan-17,32,-1,,-1.2,,,1037.1,90,0.5
05-Jan-17,36.5,-0.3,,-0.6,,,1037.2,120,0.5
05-Jan-17,37.5,0.2,,-0.4,,,1037.5,40,0.5
05-Jan-17,39,1.6,,0.7,,,1037.7,220,1.5
05-Jan-17,38.5,2.3,,1,,,1037.7,190,1.5
05-Jan-17,41,3.6,,1.6,,,1037.2,190,2.1
05-Jan-17,37.5,5.4,,2.4,,0,1036.6,190,3.1
05-Jan-17,36.5,6.4,,2.2,,,1035.9,180,3.6
05-Jan-17,36.5,6.7,,1.2,,,1035.5,210,4.6
05-Jan-17,33.5,6.2,,1.9,,,1035.5,190,3.6
05-Jan-17,28.5,5.6,,2.9,,,1035.5,200,3.1
05-Jan-17,26.5,4.8,,3.3,,,1035.5,190,3.1
05-Jan-17,23,4.7,,3.9,,,1035.1,180,3.6
05-Jan-17,21.5,4.8,,4.2,,,1034.7,200,4.1
05-Jan-17,21,4.9,,4.2,,,1034.3,200,4.1
06-Jan-17,25.8673,5,,4.7,,,1033.9,200,3.6
06-Jan-17,29.7347,5.4,,5.1,,,1033.8,210,4.1
06-Jan-17,29.7347,5.9,,5.6,,,1033.4,210,4.1
06-Jan-17,29.7347,6.2,,5.9,,30,1032.8,220,5.1
06-Jan-17,29.7347,6.3,,6.1,,,1032.5,230,4.1
06-Jan-17,29.7347,6.6,,6.5,,,1032.2,220,3.1
